id,lat,lon,title,comment,art,bytte,dato,aar,kommune,funnsted,datatype,vurdering
K546022,64.614212,12.441601,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2026-06-13,2026,Høylandet (N),Dåretdalen,Rovviltskade,Dokumentert
K546091,59.497974,9.042922,Sau skadet av ulv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Ulv,Sau,2026-06-15,2026,Midt-Telemark (N),Tangen,Rovviltskade,Antatt sikker
K546121,64.664259,12.408992,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2026-06-16,2026,Høylandet (N),Råfjellet,Rovviltskade,Dokumentert
K546142,69.02966,17.363248,Sau skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er usikker. Skaden skjedde i utmark.,Kongeørn,Sau,2026-06-16,2026,Dyrøy (N),"berg,Dyrøy ",Rovviltskade,Usikker
K546143,64.438922,13.5273,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i område med rovviltavvisende gjerde.,Bjørn,Sau,2026-06-17,2026,Lierne (N),Nesset,Rovviltskade,Antatt sikker
K546178,62.40597,9.717585,Sau skadet av ulv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Ulv,Sau,2026-06-18,2026,Oppdal (N),Drotningdalen ,Rovviltskade,Dokumentert
K546327,61.90968,10.403697,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2026-06-24,2026,Stor-Elvdal (N),Storgrytdalen,Rovviltskade,Dokumentert
K546331,64.557377,12.426206,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2026-06-25,2026,Grong (N),Stamtjønna,Rovviltskade,Dokumentert
K546347,65.645906,13.861278,Sau skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Kongeørn,Sau,2026-06-26,2026,Aarborte - Hattfjelldal (N),Storbekklia/Vadfjellet.,Rovviltskade,Dokumentert
K546349,64.594854,12.471849,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2026-06-27,2026,Grong (N),Fiskumdalen,Rovviltskade,Dokumentert
K546215,67.444331,15.73761,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Sau,2026-06-21,2026,Sørfold (N),bakkemo,Rovviltskade,Dokumentert
K546348,64.59628,12.482231,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2026-06-27,2026,Grong (N),Fiskløysa,Rovviltskade,Dokumentert
K546367,64.302431,10.78572,Rein skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Kongeørn,Rein,2026-06-28,2026,Osen (N),Tusskalllia,Rovviltskade,Dokumentert
K546369,64.596715,12.466721,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2026-06-28,2026,Grong (N),Fiskumdalen,Rovviltskade,Dokumentert
K546378,62.158581,10.666786,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Bjørn,Sau,2026-06-28,2026,Alvdal (N),"Nordre Tronsåa,Tronkjølen ",Rovviltskade,Antatt sikker
K546384,68.542967,17.780732,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Sau,2026-06-29,2026,Narvik (N),"Lille Ballakvann, Kopparfjell",Rovviltskade,Dokumentert
K546392,64.556206,12.431117,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2026-06-30,2026,Grong (N),Fiskemsfjellet,Rovviltskade,Dokumentert
K546404,61.799192,9.680896,Sau skadet av ulv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Ulv,Sau,2026-07-01,2026,Sel (N),gråhøe,Rovviltskade,Antatt sikker
K546469,61.301609,9.942367,Sau skadet av ulv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Ulv,Sau,2026-07-03,2026,Gausdal (N),liadalen,Rovviltskade,Antatt sikker
K544120,63.706304,13.773739,Rein skadet av gaupe,Ett dyr er  drept. Rapport ikke kontrollert på stedet. Skadeårsaken er antatt sikker.,Gaupe,Rein,2026-01-03,2026,Krokom (S),,Rovviltskade,Antatt sikker
K544131,69.593418,25.609829,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Rein,2026-01-13,2026,Kárášjohka - Karasjok (N),Gimesjavri,Rovviltskade,Dokumentert
K544171,68.465954,16.40079,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Rein,2026-01-18,2026,Dielddanuorri - Tjeldsund (N),Breivika Tjeldøya ,Rovviltskade,Dokumentert
K544186,63.390221,15.722049,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av Länsstyrelsen. Skadeårsaken er antatt sikker.,Gaupe,Rein,2026-01-19,2026,Ragunda (S),Uttertjärnberget,Rovviltskade,Antatt sikker
K544202,63.943764,13.910253,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av Länsstyrelsen. Skadeårsaken er dokumentert.,Jerv,Rein,2026-01-21,2026,Krokom (S),Svartrun,Rovviltskade,Dokumentert
K544207,63.064374,13.841864,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av en sameby. Skadeårsaken er antatt sikker.,Gaupe,Rein,2026-01-22,2026,Åre (S),Bastudalen,Rovviltskade,Antatt sikker
K544242,69.055358,20.452689,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Rein,2026-01-24,2026,Kiruna (S),,Rovviltskade,Dokumentert
K544354,62.569538,15.947144,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av en sameby. Skadeårsaken er antatt sikker.,Gaupe,Rein,2026-01-30,2026,Ånge (S),lövsjön,Rovviltskade,Antatt sikker
K544378,64.315018,11.241552,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Rein,2026-02-02,2026,Namsos - Nåavmesjenjaelmie (N),Sjøåsen,Rovviltskade,Dokumentert
K544424,62.620436,13.576639,Rein skadet av jerv,Ett dyr er  skadd og ikke avlivet. Skaden er undersøkt av en sameby. Skadeårsaken er dokumentert.,Jerv,Rein,2026-02-03,2026,Härjedalen (S),Håskövålen,Rovviltskade,Dokumentert
K544426,62.620436,13.576639,Rein skadet av jerv,Ett dyr er  skadd og ikke avlivet. Skaden er undersøkt av en sameby. Skadeårsaken er dokumentert.,Jerv,Rein,2026-02-03,2026,Härjedalen (S),Håskövålen,Rovviltskade,Dokumentert
K544427,62.620436,13.576639,Rein skadet av jerv,Ett dyr er  skadd og ikke avlivet. Skaden er undersøkt av en sameby. Skadeårsaken er dokumentert.,Jerv,Rein,2026-02-03,2026,Härjedalen (S),Håskövålen,Rovviltskade,Dokumentert
K544428,62.620436,13.576639,Rein skadet av jerv,Ett dyr er  skadd og ikke avlivet. Skaden er undersøkt av en sameby. Skadeårsaken er dokumentert.,Jerv,Rein,2026-02-03,2026,Härjedalen (S),Håskövålen,Rovviltskade,Dokumentert
K544429,62.620436,13.576639,Rein skadet av jerv,Ett dyr er  skadd og ikke avlivet. Skaden er undersøkt av en sameby. Skadeårsaken er dokumentert.,Jerv,Rein,2026-02-03,2026,Härjedalen (S),Håskövålen,Rovviltskade,Dokumentert
K544430,62.620436,13.576639,Rein skadet av jerv,Ett dyr er  skadd og ikke avlivet. Skaden er undersøkt av en sameby. Skadeårsaken er dokumentert.,Jerv,Rein,2026-02-03,2026,Härjedalen (S),Håskövålen,Rovviltskade,Dokumentert
K544423,62.620436,13.576639,Rein skadet av jerv,Ett dyr er  skadd og ikke avlivet. Skaden er undersøkt av en sameby. Skadeårsaken er dokumentert.,Jerv,Rein,2026-02-03,2026,Härjedalen (S),Håskövålen,Rovviltskade,Dokumentert
K544425,62.620436,13.576639,Rein skadet av jerv,Ett dyr er  skadd og ikke avlivet. Skaden er undersøkt av en sameby. Skadeårsaken er dokumentert.,Jerv,Rein,2026-02-03,2026,Härjedalen (S),Håskövålen,Rovviltskade,Dokumentert
K544504,63.826298,13.675063,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av en sameby. Skadeårsaken er antatt sikker.,Jerv,Rein,2026-01-27,2026,Krokom (S),,Rovviltskade,Antatt sikker
K544535,62.679449,13.618377,Rein skadet av jerv,Ett dyr er  skadd og ikke avlivet. Skaden er undersøkt av en sameby. Skadeårsaken er dokumentert.,Jerv,Rein,2026-02-08,2026,Berg (S),Källberget,Rovviltskade,Dokumentert
K544536,62.679449,13.618377,Rein skadet av jerv,Ett dyr er  skadd og ikke avlivet. Skaden er undersøkt av en sameby. Skadeårsaken er dokumentert.,Jerv,Rein,2026-02-08,2026,Berg (S),Källberget,Rovviltskade,Dokumentert
K544537,62.679449,13.618377,Rein skadet av jerv,Ett dyr er  skadd og ikke avlivet. Skaden er undersøkt av en sameby. Skadeårsaken er dokumentert.,Jerv,Rein,2026-02-08,2026,Berg (S),Källberget,Rovviltskade,Dokumentert
K544533,62.679449,13.618377,Rein skadet av jerv,Ett dyr er  skadd og ikke avlivet. Skaden er undersøkt av en sameby. Skadeårsaken er dokumentert.,Jerv,Rein,2026-02-08,2026,Berg (S),Källberget,Rovviltskade,Dokumentert
K544534,62.679449,13.618377,Rein skadet av jerv,Ett dyr er  skadd og ikke avlivet. Skaden er undersøkt av en sameby. Skadeårsaken er dokumentert.,Jerv,Rein,2026-02-08,2026,Berg (S),Källberget,Rovviltskade,Dokumentert
K544538,62.683774,13.614581,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av en sameby. Skadeårsaken er dokumentert.,Jerv,Rein,2026-02-08,2026,Berg (S),Källberget ,Rovviltskade,Dokumentert
K544541,64.192724,12.675672,Rein skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Kongeørn,Rein,2026-02-07,2026,Snåase - Snåsa (N),Finnkjerringfjellet,Rovviltskade,Dokumentert
K544545,63.465605,11.627018,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Gaupe,Rein,2026-02-07,2026,Meråker (N),Vollåtjønna,Rovviltskade,Antatt sikker
K544562,65.040228,16.461861,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av en sameby. Skadeårsaken er dokumentert.,Gaupe,Rein,2026-02-09,2026,Vilhelmina (S),skikkisjön ,Rovviltskade,Dokumentert
K544563,65.040228,16.461861,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av en sameby. Skadeårsaken er dokumentert.,Gaupe,Rein,2026-02-09,2026,Vilhelmina (S),skikkisjön ,Rovviltskade,Dokumentert
K544567,66.764519,23.380787,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av Länsstyrelsen. Skadeårsaken er dokumentert.,Jerv,Rein,2026-02-09,2026,Övertorneå (S),Pahavuoma,Rovviltskade,Dokumentert
K544568,66.701452,23.39333,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av Länsstyrelsen. Skadeårsaken er dokumentert.,Jerv,Rein,2026-02-09,2026,Pajala (S),Puistisvaara,Rovviltskade,Dokumentert
K544569,66.701452,23.39333,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av Länsstyrelsen. Skadeårsaken er dokumentert.,Jerv,Rein,2026-02-09,2026,Pajala (S),Puistisvaara,Rovviltskade,Dokumentert
K541865,62.268916,10.845054,Sau skadet av ulv,Ett dyr er  skadd og avlivet. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Ulv,Sau,2025-07-28,2025,Tynset (N),Brydalskjølen. Ta med hjem av eier og avlivet,Rovviltskade,Antatt sikker
K541937,64.333363,10.991136,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Sau,2025-07-31,2025,Flatanger (N),Oksvatnet,Rovviltskade,Dokumentert
K541952,62.721308,9.91295,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2025-08-01,2025,Rennebu (N),litjSlettelstjønna,Rovviltskade,Dokumentert
K541953,62.715748,9.837222,Sau skadet av bjørn,Ett dyr er  skadd og avlivet. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2025-08-01,2025,Oppdal (N),Grytdalen,Rovviltskade,Dokumentert
K541967,61.351416,11.674913,Sau skadet av ulv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i område med rovviltavvisende gjerde.,Ulv,Sau,2025-08-01,2025,Åmot (N),Slemdalen ,Rovviltskade,Dokumentert
K541977,61.896369,8.891672,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Sau,2025-08-01,2025,Vågå (N),Skaihø,Rovviltskade,Dokumentert
K542092,62.710926,9.858268,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Bjørn,Sau,2025-08-06,2025,Oppdal (N),Grytdalen,Rovviltskade,Antatt sikker
K542108,68.544251,15.277334,Rein skadet av kongeørn,Ett dyr er  drept. Rapport ikke kontrollert på stedet. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Kongeørn,Rein,2025-08-04,2025,Hadsel (N),,Rovviltskade,Antatt sikker
K542122,61.356679,10.938572,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2025-08-07,2025,Stor-Elvdal (N),Svartåsfjellet ,Rovviltskade,Dokumentert
K542124,61.367375,10.913357,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2025-08-07,2025,Stor-Elvdal (N),Skarvhuset,Rovviltskade,Dokumentert
K542156,62.907566,10.483049,Geit skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Geit,2025-08-10,2025,Midtre Gauldal (N),Bakken Budal,Rovviltskade,Dokumentert
K542212,60.132761,11.523336,Sau skadet av ulv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i innmark.,Ulv,Sau,2025-08-06,2025,Nes (N),Skjønnhaug ,Rovviltskade,Dokumentert
K542217,60.131881,11.525393,Sau skadet av ulv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i innmark.,Ulv,Sau,2025-08-06,2025,Nes (N),Skjønnhaug ,Rovviltskade,Dokumentert
K542218,60.13268,11.523327,Sau skadet av ulv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i innmark.,Ulv,Sau,2025-08-06,2025,Nes (N),Skjønnhaug,Rovviltskade,Dokumentert
K542246,63.00568,8.142399,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er usikker. Skaden skjedde i utmark.,Gaupe,Sau,2025-08-11,2025,Tingvoll (N),Kamlivatnet,Rovviltskade,Usikker
K542346,59.936034,10.362879,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Gaupe,Sau,2025-08-16,2025,Lier (N),"Sørvest for Persmyra, Vestmarka",Rovviltskade,Antatt sikker
K542413,61.710422,8.155767,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Jerv,Sau,2025-08-18,2025,Lom (N),Håleindalen,Rovviltskade,Antatt sikker
K542441,67.050737,14.383512,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Jerv,Sau,2025-08-11,2025,Gildeskål (N),Høgfjellet,Rovviltskade,Antatt sikker
K542486,62.357181,10.200447,Sau skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Kongeørn,Sau,2025-08-21,2025,Folldal (N),Trolltjønna,Rovviltskade,Antatt sikker
K542559,62.25469,7.866558,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Sau,2025-08-23,2025,Rauma (N),Langodden,Rovviltskade,Dokumentert
K542584,64.979391,12.067535,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2025-08-24,2025,Nærøysund (N),Åbogen,Rovviltskade,Dokumentert
K542713,68.577318,16.649216,Sau skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er usikker. Skaden skjedde i utmark.,Kongeørn,Sau,2025-08-26,2025,Dielddanuorri - Tjeldsund (N),Reinåsen,Rovviltskade,Usikker
K542805,62.028194,6.903988,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Sau,2025-08-29,2025,Stranda (N),Kupevatnet,Rovviltskade,Dokumentert
K542807,62.053521,6.998623,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Sau,2025-08-26,2025,Stranda (N),Liadalen,Rovviltskade,Dokumentert
K542835,67.598271,15.781916,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Gaupe,Sau,2025-08-31,2025,Sørfold (N),Lian,Rovviltskade,Antatt sikker
K542867,62.852147,10.705112,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2025-08-31,2025,Midtre Gauldal (N),Nyådalen ,Rovviltskade,Dokumentert
K542967,64.703017,12.656002,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2025-09-07,2025,Namsskogan (N),Baklundtjønna,Rovviltskade,Dokumentert
K544601,65.040228,16.461861,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av Länsstyrelsen. Skadeårsaken er antatt sikker.,Gaupe,Rein,2026-02-11,2026,Vilhelmina (S),Skikkisjön,Rovviltskade,Antatt sikker
K544614,64.263977,12.54654,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i innmark.,Gaupe,Rein,2026-02-13,2026,Snåase - Snåsa (N),Ålmo,Rovviltskade,Antatt sikker
K544618,66.593931,22.855477,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av Länsstyrelsen. Skadeårsaken er dokumentert.,Gaupe,Rein,2026-02-14,2026,Överkalix (S),Märkberget ,Rovviltskade,Dokumentert
K544633,65.699674,17.683203,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av en sameby. Skadeårsaken er dokumentert.,Gaupe,Rein,2026-02-15,2026,Arjeplog (S),oxåive v.,Rovviltskade,Dokumentert
K544634,64.168086,13.928633,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Jerv,Rein,2026-02-15,2026,Lierne (N),Vålfjellet,Rovviltskade,Antatt sikker
K544660,62.663199,13.654311,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av en sameby. Skadeårsaken er dokumentert.,Jerv,Rein,2026-02-17,2026,Härjedalen (S),Håsjöruet,Rovviltskade,Dokumentert
K544667,62.330894,14.672079,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av Länsstyrelsen. Skadeårsaken er dokumentert.,Gaupe,Rein,2026-02-16,2026,Härjedalen (S),Strandbo ,Rovviltskade,Dokumentert
K544706,69.026189,18.41764,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Rein,2026-02-20,2026,Bardu (N),"sundlifjellet,Bardu",Rovviltskade,Dokumentert
K544709,69.793126,20.71913,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i inngjerdet innmark.,Gaupe,Sau,2026-02-22,2026,Nordreisa - Ráisa - Raisi (N),Rotsundelv,Rovviltskade,Antatt sikker
K544719,66.470598,22.826046,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av Länsstyrelsen. Skadeårsaken er dokumentert.,Gaupe,Rein,2026-02-21,2026,Överkalix (S),tallberget,Rovviltskade,Dokumentert
K544720,66.47467,22.831781,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av Länsstyrelsen. Skadeårsaken er dokumentert.,Gaupe,Rein,2026-02-19,2026,Överkalix (S),tallberget,Rovviltskade,Dokumentert
K544736,63.50566,14.174901,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av en sameby. Skadeårsaken er antatt sikker.,Gaupe,Rein,2026-02-22,2026,Krokom (S),,Rovviltskade,Antatt sikker
K544744,66.941656,16.001387,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Rein,2026-02-06,2026,Saltdal (N),metskidalen,Rovviltskade,Dokumentert
K544780,69.317279,25.044389,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Gaupe,Rein,2026-02-25,2026,Kárášjohka - Karasjok (N),Suolggaskaidi,Rovviltskade,Antatt sikker
K544808,68.976302,18.635125,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Rein,2026-02-28,2026,Målselv (N),Jonsabekkhola,Rovviltskade,Dokumentert
K544840,69.301526,25.11968,Rein skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Kongeørn,Rein,2026-03-01,2026,Kárášjohka - Karasjok (N),Suolggajohka,Rovviltskade,Dokumentert
K544854,63.062784,13.870658,Rein skadet av gaupe,Ett dyr er  drept. Rapport ikke kontrollert på stedet. Skadeårsaken er dokumentert.,Gaupe,Rein,2025-07-30,2025,Åre (S),,Rovviltskade,Dokumentert
K544873,66.798431,22.51434,Rein skadet av gaupe,Ett dyr er  drept. Rapport ikke kontrollert på stedet. Skadeårsaken er dokumentert.,Gaupe,Rein,2025-08-24,2025,Pajala (S),,Rovviltskade,Dokumentert
K544945,68.743743,20.832876,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av Länsstyrelsen. Skadeårsaken er antatt sikker.,Jerv,Rein,2026-01-18,2026,Kiruna (S),,Rovviltskade,Antatt sikker
K544967,69.077108,20.985746,Rein skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Kongeørn,Rein,2026-03-12,2026,Storfjord - Omasvuotna - Omasvuono (N),Sargi,Rovviltskade,Antatt sikker
K544982,62.467493,11.953222,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Rein,2026-03-13,2026,Rosse - Røros (N),Svartvikbekken,Rovviltskade,Dokumentert
K545078,66.24269,14.080517,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Gaupe,Rein,2026-03-22,2026,Rana (N),Gunnelmoen/Dalsgrend dalen,Rovviltskade,Antatt sikker
K545079,64.353641,13.617026,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Gaupe,Rein,2026-03-22,2026,Lierne (N),Aune,Rovviltskade,Antatt sikker
K545186,70.466583,28.145873,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Rein,2026-04-01,2026,Deatnu - Tana (N),sundvann ,Rovviltskade,Dokumentert
K545283,68.578995,21.389641,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av Länsstyrelsen. Skadeårsaken er dokumentert.,Jerv,Rein,2026-03-31,2026,Kiruna (S),bjivlojávri,Rovviltskade,Dokumentert
K545495,69.076784,22.608584,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Jerv,Rein,2026-04-23,2026,Guovdageaidnu - Kautokeino (N),Dealljadas,Rovviltskade,Antatt sikker
K545619,58.255254,6.548009,Sau skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Kongeørn,Sau,2026-05-18,2026,Flekkefjord (N),Dåtland,Rovviltskade,Antatt sikker
K545803,69.93545,20.230961,Rein skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Kongeørn,Rein,2026-05-28,2026,Lyngen (N),Russelvdalen,Rovviltskade,Antatt sikker
K543684,66.496738,22.380548,Rein skadet av ulv,Ett dyr er  drept. Skaden er undersøkt av Länsstyrelsen. Skadeårsaken er dokumentert.,Ulv,Rein,2025-10-21,2025,Överkalix (S),Kopparsjärv ,Rovviltskade,Dokumentert
