id,lat,lon,title,comment,art,bytte,dato,aar,kommune,funnsted,datatype,vurdering
K430391,62.514314,10.480509,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Sau,2010-09-20,2010,Tynset (N),Trolltjønndalen,Rovviltskade,Dokumentert
K430426,61.143262,11.126507,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2010-09-12,2010,Åmot (N),Djupdalen,Rovviltskade,Dokumentert
K430446,60.282521,11.483235,Sau skadet av ulv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i inngjerdet innmark.,Ulv,Sau,2010-10-02,2010,Nes (N),Fallet - Skogbygda,Rovviltskade,Dokumentert
K417778,61.017246,10.626191,Sau skadet av gaupe,Ett dyr er  skadd og avlivet. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i inngjerdet innmark.,Gaupe,Sau,2009-05-20,2009,Ringsaker (N),Hjemme,Rovviltskade,Dokumentert
K417859,69.942109,25.0586,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er usikker. Skaden skjedde i utmark.,Jerv,Rein,2009-04-10,2009,Porsanger - Porsá?gu - Porsanki (N),Levdnjavarre,Rovviltskade,Usikker
K417867,61.506164,10.560801,Sau skadet av ulv,Ett dyr er  skadd og avlivet. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Ulv,Sau,2009-06-14,2009,Ringebu (N),Samdalen,Rovviltskade,Antatt sikker
K417997,64.655017,12.533222,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2009-06-21,2009,Grong (N),Aunsetran,Rovviltskade,Dokumentert
K418001,64.222684,12.559438,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2009-06-19,2009,Snåase - Snåsa (N),SØ for Elgsbåssetra,Rovviltskade,Dokumentert
K418053,61.769247,11.061898,Sau skadet av ulv,Ett dyr er  skadd og avlivet. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Ulv,Sau,2009-06-19,2009,Rendalen (N),Vangvollen,Rovviltskade,Dokumentert
K418058,61.769247,11.061898,Sau skadet av ulv,Ett dyr er  skadd og avlivet. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Ulv,Sau,2009-06-19,2009,Rendalen (N),Vangvollen,Rovviltskade,Dokumentert
K418159,60.555333,11.317962,Sau skadet av ulv,Ett dyr er  skadd og avlivet. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Ulv,Sau,2009-06-20,2009,Stange (N),Gransjøen,Rovviltskade,Dokumentert
K418160,60.457138,11.334595,Sau skadet av ulv,Ett dyr er  skadd og avlivet. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Ulv,Sau,2009-06-19,2009,Eidsvoll (N),Ottsjøen,Rovviltskade,Antatt sikker
K418161,60.461384,11.296712,Sau skadet av ulv,Ett dyr er  skadd og avlivet. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Ulv,Sau,2009-06-20,2009,Eidsvoll (N),Lysjøen sør,Rovviltskade,Antatt sikker
K418167,69.249214,22.170417,Rein skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er usikker. Skaden skjedde i utmark.,Kongeørn,Rein,2009-06-10,2009,Nordreisa - Ráisa - Raisi (N),Njuolggovarit,Rovviltskade,Usikker
K418191,61.748675,9.290857,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i innmark.,Gaupe,Sau,2009-06-07,2009,Sel (N),,Rovviltskade,Dokumentert
K418197,70.156925,23.696197,Rein skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Kongeørn,Rein,2009-06-26,2009,Alta (N),vest for Bigasjavri,Rovviltskade,Antatt sikker
K418316,69.776428,29.316753,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er usikker. Skaden skjedde i utmark.,Bjørn,Sau,2009-06-28,2009,Sør-Varanger (N),Klokkerelva,Rovviltskade,Usikker
K418323,60.520934,11.404839,Sau skadet av ulv,Ett dyr er  skadd og ikke avlivet. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Ulv,Sau,2009-06-11,2009,Stange (N),Gammelsaga,Rovviltskade,Antatt sikker
K418360,69.645481,21.745523,Rein skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Rein,2009-05-04,2009,Nordreisa - Ráisa - Raisi (N),Navitdalen,Rovviltskade,Dokumentert
K418412,68.896642,16.716334,Sau skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Kongeørn,Sau,2009-05-09,2009,Harstad - Hárstták (N),Åkerøy,Rovviltskade,Dokumentert
K418415,60.91499,10.28346,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er usikker. Skaden skjedde i utmark.,Gaupe,Sau,2009-06-09,2009,Gjøvik (N),,Rovviltskade,Usikker
K418425,63.243638,10.6109,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2009-06-25,2009,Trondheim - Tråante (N),Brungmarka,Rovviltskade,Dokumentert
K418440,62.445704,10.586969,Sau skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Kongeørn,Sau,2009-06-28,2009,Tynset (N),Buvollen,Rovviltskade,Dokumentert
K418441,64.333934,10.935594,Sau skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Kongeørn,Sau,2009-06-26,2009,Flatanger (N),Rislia,Rovviltskade,Dokumentert
K418446,62.178848,9.856554,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Jerv,Sau,2009-06-27,2009,Folldal (N),Sæterhovda,Rovviltskade,Antatt sikker
K421858,69.249891,20.079363,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Sau,2009-09-08,2009,Storfjord - Omasvuotna - Omasvuono (N),Kitdalen,Rovviltskade,Dokumentert
K421882,60.98958,11.072177,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2009-09-07,2009,Ringsaker (N),Skogly,Rovviltskade,Dokumentert
K421931,66.924702,15.198915,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er usikker. Skaden skjedde i utmark.,Jerv,Sau,2009-09-12,2009,Saltdal (N),Kvassteinryggen,Rovviltskade,Usikker
K422015,62.119024,9.803112,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2009-09-14,2009,Folldal (N),Grimsdalsgruva,Rovviltskade,Dokumentert
K436968,61.128703,11.125969,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Bjørn,Sau,2011-08-12,2011,Åmot (N),Sørstubua,Rovviltskade,Antatt sikker
K417514,61.707037,8.296872,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i innmark.,Bjørn,Sau,2009-05-30,2009,Lom (N),Brenna i Bøverdalen,Rovviltskade,Dokumentert
K417523,62.891881,10.714443,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i innmark.,Bjørn,Sau,2009-06-01,2009,Midtre Gauldal (N),Kosberg/Fordalen,Rovviltskade,Dokumentert
K417537,63.476513,9.746616,Sau skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i inngjerdet innmark.,Kongeørn,Sau,2009-05-13,2009,Orkland (N),Aunlia,Rovviltskade,Dokumentert
K417578,68.400708,15.136195,Sau skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Kongeørn,Sau,2009-05-14,2009,Hadsel (N),kaffen,Rovviltskade,Dokumentert
K417579,68.808831,18.149531,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2009-05-26,2009,Bardu (N),Høyland,Rovviltskade,Dokumentert
K417634,61.158018,10.114914,Sau skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Kongeørn,Sau,2009-06-06,2009,Gausdal (N),Djupådalen,Rovviltskade,Dokumentert
K417658,66.931976,15.320053,Sau skadet av gaupe,Ett dyr er  skadd og avlivet. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Sau,2009-06-11,2009,Saltdal (N),Nordnes,Rovviltskade,Dokumentert
K417663,60.60273,11.43098,Sau skadet av ulv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Ulv,Sau,2009-06-02,2009,Stange (N),Skjesæterberget vest,Rovviltskade,Dokumentert
K417664,60.60273,11.43098,Sau skadet av ulv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Ulv,Sau,2009-06-02,2009,Stange (N),Skjesæterberget vest,Rovviltskade,Dokumentert
K417718,61.466441,10.53891,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2009-06-14,2009,Ringebu (N),Tromsbua,Rovviltskade,Dokumentert
K417739,65.751175,14.079124,Sau skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Kongeørn,Sau,2009-06-05,2009,Aarborte - Hattfjelldal (N),Nordneset,Rovviltskade,Dokumentert
K417763,60.588576,11.418949,Sau skadet av ulv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Ulv,Sau,2009-06-11,2009,Stange (N),Eriksfallet,Rovviltskade,Dokumentert
K417783,61.461478,10.374966,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Bjørn,Sau,2009-06-07,2009,Ringebu (N),Tannsmoen,Rovviltskade,Antatt sikker
K417784,61.459222,10.382932,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Bjørn,Sau,2009-06-07,2009,Ringebu (N),Tannsmoen,Rovviltskade,Antatt sikker
K417807,66.217806,13.785138,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Gaupe,Sau,2009-06-10,2009,Hemnes (N),Svalenglia,Rovviltskade,Antatt sikker
K417849,64.987359,13.283561,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Bjørn,Sau,2009-06-11,2009,Namsskogan (N),Bjønndalen,Rovviltskade,Antatt sikker
K417898,62.678108,11.904662,Sau skadet av kongeørn,Ett dyr er  skadd og avlivet. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Kongeørn,Sau,2009-06-14,2009,Rosse - Røros (N),Høgvollan,Rovviltskade,Dokumentert
K417907,63.174207,10.894401,Sau skadet av bjørn,Ett dyr er  skadd og avlivet. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2009-06-16,2009,Selbu (N),Kjøsnesåsen,Rovviltskade,Dokumentert
K417917,59.507314,9.035726,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Sau,2009-06-20,2009,Midt-Telemark (N),Årmot,Rovviltskade,Dokumentert
K417927,65.533601,13.964626,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2009-06-13,2009,Aarborte - Hattfjelldal (N),Vefsenmolia,Rovviltskade,Dokumentert
K418024,64.899602,12.389287,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i innmark.,Gaupe,Sau,2009-06-16,2009,Høylandet (N),Bjøråa,Rovviltskade,Antatt sikker
K418034,64.079118,11.230232,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i innmark.,Gaupe,Sau,2009-06-18,2009,Steinkjer (N),Ressemhaugen,Rovviltskade,Dokumentert
K418057,61.769247,11.061898,Sau skadet av ulv,Ett dyr er  skadd og avlivet. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Ulv,Sau,2009-06-19,2009,Rendalen (N),vangvollen,Rovviltskade,Dokumentert
K418059,61.769247,11.061898,Sau skadet av ulv,Ett dyr er  skadd og avlivet. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Ulv,Sau,2009-06-19,2009,Rendalen (N),Vangvollen,Rovviltskade,Dokumentert
K418065,61.756542,11.070522,Sau skadet av ulv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Ulv,Sau,2009-06-19,2009,Rendalen (N),vangvollen Sør,Rovviltskade,Dokumentert
K418074,61.493456,9.306429,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i innmark.,Bjørn,Sau,2009-06-06,2009,Nord-Fron (N),Persslåa,Rovviltskade,Dokumentert
K418084,61.828588,11.053067,Sau skadet av ulv,Ett dyr er  skadd og avlivet. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Ulv,Sau,2009-06-15,2009,Rendalen (N),Hårrenlia,Rovviltskade,Dokumentert
K418095,62.575132,10.512161,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2009-06-20,2009,Tynset (N),Svartsjølia,Rovviltskade,Dokumentert
K418109,62.567899,10.498382,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2009-06-21,2009,Tynset (N),Svartsjølia,Rovviltskade,Dokumentert
K418127,61.629762,9.736121,Sau skadet av ulv,Ett dyr er  skadd og ikke avlivet. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Ulv,Sau,2009-06-20,2009,Nord-Fron (N),Veslesetra,Rovviltskade,Antatt sikker
K422018,62.132501,8.722907,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Jerv,Sau,2009-09-03,2009,Lesja (N),Ved jernbanen øst for Lora,Rovviltskade,Dokumentert
K422026,62.071602,11.464602,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2009-08-27,2009,Rendalen (N),Skjellåvollen,Rovviltskade,Dokumentert
K422046,65.353828,14.284287,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2009-08-25,2009,Aarborte - Hattfjelldal (N),Krokalia,Rovviltskade,Dokumentert
K422073,62.150115,11.227891,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2009-07-21,2009,Rendalen (N),Spekedalen,Rovviltskade,Dokumentert
K422108,61.591425,10.195016,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2009-09-15,2009,Ringebu (N),Sørstulen,Rovviltskade,Dokumentert
K422120,61.837001,11.034661,Sau skadet av ulv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Ulv,Sau,2009-07-10,2009,Rendalen (N),Hårsetvollen,Rovviltskade,Dokumentert
K430596,62.695838,11.752045,Sau skadet av bjørn,Ett dyr er  skadd og avlivet. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2010-09-12,2010,Rosse - Røros (N),Haugen,Rovviltskade,Dokumentert
K430612,62.308961,10.63463,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Jerv,Sau,2010-09-15,2010,Tynset (N),Fådalen,Rovviltskade,Antatt sikker
K430616,62.387311,10.711562,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Bjørn,Sau,2010-09-19,2010,Tynset (N),Lonsjølia,Rovviltskade,Antatt sikker
K430636,60.230204,10.449581,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Sau,2010-09-28,2010,Jevnaker (N),Midtlia,Rovviltskade,Dokumentert
K430642,60.235624,9.334046,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i inngjerdet innmark.,Gaupe,Sau,2010-10-10,2010,Sigdal (N),Kaugerud,Rovviltskade,Dokumentert
K430666,60.762978,12.090469,Hund skadet av ulv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Ulv,Hund,2010-10-07,2010,Åsnes (N),Persæterberget,Rovviltskade,Dokumentert
K426191,60.394642,12.383881,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i inngjerdet innmark.,Bjørn,Sau,2010-06-12,2010,Grue (N),Skrivilbegert,Rovviltskade,Dokumentert
K426230,61.329276,10.361773,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i inngjerdet innmark.,Gaupe,Sau,2010-06-28,2010,Øyer (N),Fossumshemsetra,Rovviltskade,Dokumentert
K426232,63.891545,11.497947,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Sau,2010-06-17,2010,Steinkjer (N),Volhaugen,Rovviltskade,Dokumentert
K426290,60.829109,10.404037,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i inngjerdet innmark.,Gaupe,Sau,2010-06-26,2010,Gjøvik (N),Stensjordet,Rovviltskade,Antatt sikker
K426356,62.7161,11.45707,Sau skadet av bjørn,Ett dyr er  skadd og avlivet. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2010-06-22,2010,Rosse - Røros (N),Litj-Molingdalen,Rovviltskade,Dokumentert
K426361,62.685763,11.614412,Sau skadet av bjørn,Ett dyr er  skadd og avlivet. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i inngjerdet innmark.,Bjørn,Sau,2010-06-27,2010,Rosse - Røros (N),Klasvollen,Rovviltskade,Antatt sikker
K426380,61.586963,10.490808,Sau skadet av ulv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Ulv,Sau,2010-07-26,2010,Ringebu (N),Gråhøgda - Kleberkakken,Rovviltskade,Dokumentert
K426530,62.688636,11.608373,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i inngjerdet innmark.,Bjørn,Sau,2010-06-28,2010,Rosse - Røros (N),Aursund,Rovviltskade,Antatt sikker
K426532,61.901156,10.39354,Sau skadet av bjørn,Ett dyr er  skadd og avlivet. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2010-06-27,2010,Stor-Elvdal (N),Storgrytdalen,Rovviltskade,Dokumentert
K426596,62.019906,8.931216,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Jerv,Sau,2010-07-01,2010,Lesja (N),Grønhøe,Rovviltskade,Antatt sikker
K426621,61.276635,10.472522,Sau skadet av bjørn,Ett dyr er  skadd og avlivet. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Bjørn,Sau,2010-07-04,2010,Øyer (N),Bryhnssetra,Rovviltskade,Antatt sikker
K426631,60.761425,9.398551,Sau skadet av bjørn,Ett dyr er  skadd og ikke avlivet. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Bjørn,Sau,2010-07-02,2010,Sør-Aurdal (N),Bjødalen,Rovviltskade,Antatt sikker
K426642,64.121272,12.338755,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2010-06-17,2010,Snåase - Snåsa (N),Roktdalen,Rovviltskade,Dokumentert
K426650,64.076072,12.157717,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2010-06-20,2010,Snåase - Snåsa (N),Larstjønna,Rovviltskade,Dokumentert
K426681,60.933946,8.191837,Sau skadet av kongeørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i innmark.,Kongeørn,Sau,2010-06-07,2010,Hemsedal (N),Bjøberg,Rovviltskade,Antatt sikker
K426711,61.908553,10.412486,Sau skadet av bjørn,Ett dyr er  skadd og avlivet. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2010-06-29,2010,Stor-Elvdal (N),Storgrytdalen,Rovviltskade,Dokumentert
K426712,61.904336,10.385644,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2010-06-29,2010,Stor-Elvdal (N),Storgrytdalen,Rovviltskade,Dokumentert
K426722,64.208424,10.944133,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Gaupe,Sau,2010-07-02,2010,Namsos - Nåavmesjenjaelmie (N),Lissbjørkvassheia,Rovviltskade,Dokumentert
K426731,61.279716,10.47402,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2010-07-05,2010,Øyer (N),Bryhnssetra,Rovviltskade,Dokumentert
K426732,61.278338,10.481525,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2010-07-05,2010,Øyer (N),Bryhnssetra,Rovviltskade,Dokumentert
K426746,64.244948,12.495561,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i inngjerdet innmark.,Gaupe,Sau,2010-07-07,2010,Snåase - Snåsa (N),,Rovviltskade,Dokumentert
K426780,61.116027,11.024775,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2010-07-03,2010,Ringsaker (N),Bjønnåsen,Rovviltskade,Dokumentert
K426796,62.42592,11.405365,Sau skadet av bjørn,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Bjørn,Sau,2010-06-24,2010,Os (N),Narjordet vest,Rovviltskade,Dokumentert
K426811,62.955276,9.605851,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er usikker. Skaden skjedde i innmark.,Gaupe,Sau,2010-07-04,2010,Orkland (N),Resdalen,Rovviltskade,Usikker
K426812,62.954834,9.605359,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i innmark.,Gaupe,Sau,2010-07-04,2010,Orkland (N),Resdalen,Rovviltskade,Antatt sikker
K426870,62.030647,11.492568,Sau skadet av ulv,Ett dyr er  skadd og avlivet. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i utmark.,Ulv,Sau,2010-07-07,2010,Rendalen (N),Haugsetvollen - Sølendalen,Rovviltskade,Dokumentert
K426891,70.066378,25.220943,Rein skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Gaupe,Rein,2010-06-30,2010,Porsanger - Porsá?gu - Porsanki (N),Caskilvarre,Rovviltskade,Antatt sikker
K430850,68.685851,17.138571,Sau skadet av jerv,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i utmark.,Jerv,Sau,2010-07-15,2010,Dielddanuorri - Tjeldsund (N),,Rovviltskade,Antatt sikker
K430911,61.843901,8.849938,Sau skadet av jerv,Ett dyr er  skadd og avlivet. Skaden er undersøkt av SNO. Skadeårsaken er antatt sikker. Skaden skjedde i innmark.,Jerv,Sau,2010-10-16,2010,Lom (N),Bjørgen,Rovviltskade,Antatt sikker
K430920,60.651753,9.029246,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i innmark.,Gaupe,Sau,2010-09-29,2010,Nesbyen (N),Buksemoen,Rovviltskade,Dokumentert
K430930,60.658454,8.639618,Sau skadet av gaupe,Ett dyr er  drept. Skaden er undersøkt av SNO. Skadeårsaken er dokumentert. Skaden skjedde i innmark.,Gaupe,Sau,2010-09-30,2010,Ål (N),Kvelperud,Rovviltskade,Dokumentert
